course;review;rate
Machine Learning y Ciencia de Datos con Python;Necesito terminar el curso para poder dar una opinion  hasta ahorita he ido avanzando bien pero requiero concluirlo;Calificación: 3 0 de 5
Machine Learning y Ciencia de Datos con Python;Seria bueno indicar que sucede cuando se cambian las variables en los modelos de modo que se puede ver si ello afecta al resultado si es optimo o no.;Calificación: 4 0 de 5
Machine Learning y Ciencia de Datos con Python;Una experiencia increíble  donde se batallaba aveces pero practicando se entendía mejor lo alto recomiendo gracias a esto tengo una mejor idea y una base para lo que es ciencia de datos y machine learning;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;"Es dificil ver el codigo
No hay mucha oportunidad para practicar conforme se va a aprendiendo
No entiendo la razon de hacer 9 videos de 1 minuto en lugar de 1 video de 9 minutos si todo es el mismo tema";Calificación: 2 5 de 5
Machine Learning y Ciencia de Datos con Python;Me gustó bastante el curso. Quizás faltan pulir algunos detalles pero no cabe duda que Eric es un entusiasta y trasmite ese entusiasmo.;Calificación: 4 0 de 5
Machine Learning y Ciencia de Datos con Python;Comparado con otros curso de Udemy  éste está muy pobremente editado. Las explicaciones son confusas y el hecho de no disponer del código fuente en git-hub hace muy poco práctico el curso. El instructor  en cambio responde rapidamente a las preguntas que se le hacen.;Calificación: 3 5 de 5
Machine Learning y Ciencia de Datos con Python;Cordial saludo Erik  lo siguiente es un comentario: el contenido del curso hasta lo que he visto está muy bien  pero la presentación en cuanto a tamaño y color de fuente  no es el adecuado. Yo cuento con un monitor de 22 pulgadas o 55.88 cm y el tamaño de la fuente de ve muy pequeña e igualmente la fuente que usas (verde) sobre el fondo oscuro resalta muy poco. bastante dificultad para disfrutar los videotutoriales. Tenlo presente para futuros cursos. Cordial saludo;Calificación: 4 0 de 5
Machine Learning y Ciencia de Datos con Python;Excelente  la explicación es muy buena;Calificación: 4 0 de 5
Machine Learning y Ciencia de Datos con Python;De momento va muy bien;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;Hasta ahora encuentro muy claro y conciso.;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;casi bueno  explica muy bien pero para los que recién están empezando puede ser un poco confuso  por ejemplo!! LA CONSOLA LA SACASTE DE LA NADA  y se te olvido decir que también el VS Code lo puedes descargar del mismo Conde  Los comandos rápidos  para abrir la consola o guardo rápido para los novatos quizás sea un poco confuso  pero después todo BIEN..;Calificación: 4 0 de 5
Machine Learning y Ciencia de Datos con Python;Excelente curso  el instructor explica muy bien y sabe lo que hace...!;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;Fue buena elección;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;"Me parece bueno el curso  Aunque faltan pequeñas mejoras  espero
1. Las ventanillas de los Editores de código no se logra apreciar muy bien las letras y números(solo pienso que podríamos mejorar la visualización del contenido )
Buen trabajo amigo :)";Calificación: 3 5 de 5
Machine Learning y Ciencia de Datos con Python;Excelente;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;Curso excelente  resumido y al grano;Calificación: 4 5 de 5
Machine Learning y Ciencia de Datos con Python;Muy Bueno!!;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;Yo uso macOS y a veces no sé si lo que dice aplica a lo que tengo. Buen material! Gracias!;Calificación: 4 0 de 5
Machine Learning y Ciencia de Datos con Python;buena aunque faltan mas fundamentos;Calificación: 4 0 de 5
Machine Learning y Ciencia de Datos con Python;me gusto la inormación sobre los entornos de desarrollo  tenia duda respecto a cual usar :D;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;Porque me ha gustado hasta el momento;Calificación: 5 0 de 5
Machine Learning y Ciencia de Datos con Python;Es un curso muy interesante que te enseña desde lo mas básico.;Calificación: 4 5 de 5
Machine Learning y Ciencia de Datos con Python;BUEN CURSO AUNQUE DEBE MEJORAR  EXPLICA MUY RAPIDO Y EN CUANTO A PYTHON LO HACE DE MANERA SUPERFICIAL  DEBE DEDICAR MASTIEMPO A LAS EXPLICACION Y DEJAR ACTIIDADES PARA REFOERZAR LO APRENDIDO;Calificación: 2 5 de 5
Curso completo de Machine Learning: Data Science en Python;"Mi experiencia en el curso fue sensacional. He aprendido muchas cosas que de seguro me van ayudar en mi vida profesional. Agradezco al Profesor Juan Gabriel por haberse tomado el tiempo de enseñarnos de la mejor manera este tema del ML. De echo  ya compré el próximo curso de ML aplicado a proyectos.
MIL MIL GRACIAS!!";Calificación: 5 0 de 5
Curso completo de Machine Learning: Data Science en Python;Muy buen curso  muy bien explicado y me has obligado a recordar mucho de la estadística de la carrera pero por otra parte me ha obligado a aprender. Gracias. El curso contiene muchas explicaciones  algunas de ellas teóricas pero necesarias para comprender la parte práctica. Mejor enfocado que incluso en la universidad. En general 10 de 10. Recomiendo este curso a cualquiera que quiera adentrarse en mundo del aprendizaje automático y conocer a Python en profundidad.;Calificación: 5 0 de 5
Curso completo de Machine Learning: Data Science en Python;El curso muy bueno  se aprende mucho pero también es necesario estudiar mucho. El profesor se nota que sabe  a veces por demás! y también sabe transmitirlo. A modo constructivo  el requisito es matemática de secundaria  pero eso no es suficiente para aprovechar este curso.;Calificación: 4 5 de 5
Curso completo de Machine Learning: Data Science en Python;Es un curso realmente completo  se explican todos los conceptos de forma clara  haciendo implementaciones de los algoritmos sin utilizar las librerías especializadas de python y luego comparando los resultados con las mismas.;Calificación: 5 0 de 5
Curso completo de Machine Learning: Data Science en Python;"Hola el curso en general es bueno  sin embargo coloco las oportunidades de mejora que he encontrado:
1. Evaluar varios algoritmos en un mismo proyecto y analizar indicadores (overfitting  r2 ajustado etc).
2. Utilizar a gran escala algunas librerias importantes.";Calificación: 3 0 de 5
Curso completo de Machine Learning: Data Science en Python;Muy buen curso  superó mis expectativas! Esta todo perfectamente integrado  sección a sección para poder llevarlo acorde. Recomiendo no saltearse ninguna sección  ir en orden y escribir el código a medida que explica el profesor. Para las diferencias de versiones de las librerías  está el código actualizado en el git hub.;Calificación: 5 0 de 5
Curso completo de Machine Learning: Data Science en Python;Fue un grandioso curso  aunque muy extenso pero se entiende por la cantidad de temas que que se tocan. Recomendado;Calificación: 4 5 de 5
Curso completo de Machine Learning: Data Science en Python;Excelente curso  muy bien explicado y total manejo de los temas  como opinión propia el mejor curso que pude haber elegido para comenzar mi carrera como Científico de Datos.;Calificación: 5 0 de 5
Curso completo de Machine Learning: Data Science en Python;100% recomendable  dado al nivel de experiencia de JG Gomila seria recomendable que en sus cursos diera una charla de las mejores herramientas de TI usadas en las empresas innovadoras o startups para ser de nosotros personas mejor preparadas;Calificación: 5 0 de 5
Curso completo de Machine Learning: Data Science en Python;Una muy buena elección si quieres tener una idea general de lo que es el machine Learning. Incluye conceptos matemáticos que sirven para profundizar y entender mejor los algoritmos. Muy recomendable;Calificación: 4 5 de 5
Curso completo de Machine Learning: Data Science en Python;"Excelente elección. Te va explicando todos los temas de forma muy clara.
La práctica va muy bien con todo lo explicado";Calificación: 5 0 de 5
Curso completo de Machine Learning: Data Science en Python;Muy buen curso  muy completo  para aprender análisis de datos desde 0 con python  solo necesitas tener algunos conocimientos previos de algebra lineal y estadística. Curso sumamente largo  pero muy muy completo  totalmente recomendado. Felicitaciones a Juan Gabriel por explicar todo de manera muy didáctica y porque se nota que le gusta muchísimo lo que hace.;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Excelente curso  muy completo y te lleva paso a paso de una manera muy didáctica  buenos ejemplos y ejercicios;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Buen curso! Solo que si quieres sacarle maximo provecho recomiendo que se tome un curso de html y css por lo menos para que los Dashboard sean de otro nivel. En general estoy muy contento con lo que aprendí y me hace mucho entusiasmo que solo queda practicar para poder perfeccionar el diseño web de mis apps.;Calificación: 4 5 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Este curso supero lo que esperaba  sin embargo atino en el objetivo que pretendía  desarrollar mi propio entorno de visualización con pyhton.;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Hasta el momento  el curso es muy claro. Particularmente yo no pude trabajar en la plataforma de Atom pero lo pude hacer perfectamente en Jupyter.;Calificación: 4 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;La verdad es que ha sido un curso muy practico y que va al grano  se entienden muy bien toda la lógica de los scritps incluso para los que no somos programadores o desarrolladores. Además es bastante interesante el despliegue del dashboard de manera online  donde se detalla todo paso por paso.;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Un buen curso  ordenado y con ejemplos muy claros y precisos.;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Excelente contenido  muy didacticas las clases;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Hasta ahora  puntual  las secciones muy bien dividida los temas y muy practica!;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Me han parecido muy claras las explicaciones y los ejemplos son muy ilustrativos. Tiene un buen nivel de detalle y el instructor explica las diferencias entre diferentes tipos de instrucciones.;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;me gusta;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Hasta el momento me ha gustado;Calificación: 4 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Totalmente excelente el curso  justo lo que andaba buscando;Calificación: 5 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Parece que está todo bien estructurado. Me gusta el material.;Calificación: 4 0 de 5
Máster Dashboards Interactivos con Python – Dash & Plotly;Excelente curso para introducirte al entorno Dash de Python. El profesor además responde muy rápido a tus dudas.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Excelente Curso debiesen de generar ahora uno en el cual se aplique en escenarios mas complejos;Calificación: 4 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Es necesario un nivel de detalle en algunas partes ya que el instructor intuye que ya se tiene un conocimiento previo en algunas partes y las explicaciones son en ocaciones muy generales;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Excelente curso  la verdad se ven muchas arquitecturas y se ve en detalle cada punto. Muy recomendable para niveles intermedio-avanzados.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;He aprendido bastante  y es una gran ventaja que el curso se encuentre en español.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;La experiencia ha sido positiva. Me ha permitido aprender nuevos conceptos y mecanismos para afianzar los conocimientos que ya tenía de DL. He observado algunas imprecisiones nada importantes. Me ha gustado que fuera muy práctico. Recomendable.;Calificación: 3 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Si  fue un excelente curso  me será de mucha utilidad para mi empleo.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Me gustó el curso y las explicaciones  pero me hubiese gustado que diera ejercicios entre lecciones para entender mejor los temas. Es decir  que solo diera el ejercicio sin la respuesta final y estos se pudieran usar en Colaboratory.;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;"Le he intentado dar una oportunidad al curso  pero para leer la presentación y leer la api de Keras  no pago un curso y lo hago por mi cuenta.
La calidad del audio es malísima y la calidad del video cuando está en el IDE es baja.
No recomiendo este curso a nadie";Calificación: 1 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Me resulto interesante el curso  se ve que le puso mucho trabajo. Pero es algo difícil de seguir  sobre todo en la parte del tratado de datos  y eso que soy estudiante de Ingeniera en Informática  no se si será adecuado para alguien que no es del campo.;Calificación: 3 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Buen curso con teoría muy clara  no le doy 5 estrellas por la calidad de los videos especialmente en los casos prácticos y un poco mal el audio en las últimas clases  pero no es nada que impida seguir el curso que esta bastante bien.;Calificación: 4 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Las clases buenas y detalladas. Solo un poco las dos últimas prácticas ya no estaban terminadas para la versión nativa. Y no logré correrlas del todo bien;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;"Por ahora pinta bien!!! Se agradece los cursos en castellano
Rectifico mi comentario anterior... Altamente recomendable. Me encantan los ejercicios prácticos ya que NO son los típicos ejemplos de tutoriales. Ejemplos de alto nivel con explicación y práctica.
Muchas Gracias";Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;El profesor se muestra muy ameno y cercano  facilitando la comprensión de términos u mecanismos complicados;Calificación: 4 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Me ha gustado mucho y espero que esté disponible para consultar mucho tiempo;Calificación: 4 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;"mi laptop no es lo suficientemente buena para que Nvidia  Cuda y CuDnn se puedan instalar.
Tal vez no lei bien las cosas necesarias para el curso  pero creo que deberias de poner en un inicio que necesitas contar con X Y Z cosas para poder instalarlo.
Por lo demás  todo bien  espero si poder trabajar";Calificación: 3 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;fue una estupenda opción  solo algunas cosas hay que cambiarlas a una versión de keras distinta.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;"Teoría solo con PPT lleno de palabras  imposible leer tanto.
Y ejemplos demasiado con data sets demasiado básicos";Calificación: 1 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Inicio muy entusiasta   muchas gracias por compartir tu conocimiento;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Muy bien explicado;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;es muy pronto aun para poder definic que tan bueno es este curso sin embargo lo que se ha planteado me gusta dentro de este curso y la metodologia del docente  espero tener una mejor noción de la calidad del curso en los temas mas profundos;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;fue una buena eleccion;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Aunque es un poco teorico mas que practico esta bien;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;David explica claramente cada uno de los temas del curso.;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Por momento me parece muy positiva;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;La voz no se escucha muy alta  con los cacos o los altavoces al 100% le sigo escuchando bajo pero cuando se pone la música de fondo se escucha muy alta  por lo demás genial.;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;El curso es muy interesante. Las explicaciones del instructor son excelentes.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;muy buen curso  esta todo muy bien explicado;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;It starts from scratch  and slowly introduces new concepts using simple language and examples.;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Todo bien hasta aca;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Brutal;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;buena;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;excelente;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Un curso genial  el profesor es claro y ameno. Las explicaciones son bastante detalladas  van al grano y si te queda alguna duda el profesor las suele responder en el mismo día. Un curso bastante recomendable.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;La verdad es que le falta más didáctica  primero creo que debería de usar jupyter porque es mucho más sencillo de usar si todavía no eres un avanzado en python  segundo es demasiada teoría y poca práctica  a las prácticas les falta más pedagogía  puede mejorar mucho más.;Calificación: 3 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Curso recomendable. Explicaciones bastante amenas y contestaciones del profesor en menos de un día. El profesor actualiza las y mejora de las lecciones cada cierto tiempo.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Una gran elección  un curso muy detallado y bastante ameno en sus explicaciones. Muy útil para comenzar a emplear el Deep Learning.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;"Muy interesante y divulgativo  con buenas explicaciones  sobre todo  para los que están empezando en esto.
Con ejemplos prácticos y reales.
El instructor  muy solicito ante cualquier duda/cuestión.";Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;"Excelente para empezar a programar redes en keras.
No te convierte en un experto pero si te ayuda bastante.
Información útil y practica para poder entrenar tus modelos en red aunque no tengas una GPU propia.";Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Recomendable  explicaciones amenas y el curso es de los más completos que he encontrado sobre el tema.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Un instructor bastante claro y clases bastantes amenas. Me ha gustado bastante el curso. Se puede hacer el curso sin Gpu y los ejemplos reales son mejores a medida que avanza el curso;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;El audio de los videos es sumamente malo  y el instructor debería explicar un poco mas las funciones que utiliza pandas  numpy  etc. Sobre todo en la preparación de los datos de prueba.;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;El curso es buenísimo  especialmente en la parte que se explican diferentes arquitecturas de deep learning como VGG16  ResNet  etc. Cosa que no se encuentra en ningún otro curso  encima te ahorra el tiempo de leer el paper original y la explicación es buena. Además el curso se ha ido actualizando y el instructor siempre contesta los mensajes o dudas que alguien pueda plantear. Recomendadísimo para alguien que necesite ahondar sus conocimientos sobre redes neuronales en general.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;El contenido del curso  esta bien  cubre un amplio espectro de aplicaciones para tener una idea general de lo que se puede lograr  sin embargo la calidad del audio e imagen se puede mejorar bastante.;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;El curso es magnifico  directo al grano. El unico punto a mejorar es el audio que esta un poco mal pero en general el curso esta bien  sobre todo para las personas que tienen conocimientos de python y de machine learning (basico almenos) ya que el curso va al grano  cosa que tambien es magnifica.;Calificación: 4 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Me ha encantado  buenas explicaciones y bastante ameno.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;La parte teórica es buena pero no hay ejemplos prácticos a mundo real  el curso no esta completo;Calificación: 3 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Muy contento  buenas explicaciones y curso muy amplio. Recomendable;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Its good and content its very well explained but audio and image quality could be improved;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Voy por la sección 4 y la impresión que tengo es muy buena  el profesor explica bastante bien  trata de explicar prácticamente todos los conceptos que puedan generar duda  los materiales que acompañan a los videos en pdf también están bien  y alguna duda que le he preguntado ha sido respondida con rapidez.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Me ha gustado mucho el curso  lo que más me gusta es la claridad de las explicaciones.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Excelente curso  con una estructurada definida y clara  abordas la mayoria de temas base para el deep learning. El instructor responde todos los mensajes.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Bien explicado  solo desearía mas ejemplos prácticos con datos locales (datos propios y no de keras).;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Excelente!!!! gran curso  con muy buenos ejemplos....;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Buena didactica  y muy buen pace para poder enganchar los temas;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Excelente curso  100% recomendable;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Justo lo que necesitaba de este curso  teoria y practica que demuestra la teoria. Ademas que el profe es muy ameno.;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Buen Curso  muy detallado y entrado en materia;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Me parece un curso muy práctico y muy bueno para poder empezar con DeepLearning. Me encanta el curso;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;se podria mejorar la calidad del video   el codigo algunas veces no se puede ver bien  comas y puntos por ejemplo;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Por el momento se cumple con lo esperado;Calificación: 4 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Me encanta;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Flojea un poco la calidad de audio;Calificación: 4 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Falta una diapositiva donde se indiquen los temas a tratar durante el curso;Calificación: 3 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Excelente;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Audios y videos de no tan buena calidad;Calificación: 3 5 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;hasta ahora es lo que quiero aprender! estoy lleno de espectativas;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Parece un youtuber;Calificación: 1 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;excelente tutor  y aclara de forma clara las dudas  recomendatorio!;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;Es un tema muy interesante y bien explicado  paso a paso;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;El curso pinta bien  aunque sólo ha sido la introducción. El sonido es bastante mejorable;Calificación: 3 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;excelente elección;Calificación: 5 0 de 5
Deep Learning e Inteligencia artificial con Keras/Tensorflow;muy completo  y la explicacion es fenomenal;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;Excelente curso y excelente profesor! Muy recomendable todo lo aprendido. Definitivamente aconsejaría tomar este curso a quien se quiera iniciar en el mundo del Data Science.;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;Un poco complicado de seguir  pero viendo lo varias veces y consultado la documentación puede seguirse sin problemas  un gran curso;Calificación: 4 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;Es un muy buen curso  completo y con explicaciones claras. Sin embargo  no me gustó que no te provea de un certificado  el mismo curso en idioma inglés y por el mismo equipo sí te da ese beneficio.;Calificación: 3 5 de 5
Machine Learning de A a la Z: R y Python para Data Science;Creo que es un excelente curso para aquellos que empezamos a involucrarnos en temas de machine learning. Bastante didáctico y directo al tema que trata en cada clase.;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;Es un muy buen curso de introducción al machine learning  el temario es muy extenso y te enseña un poco de todo  en su mayoría las explicaciones están muy bien. Me gusto que se vea tanto la parte matemática como la de código  a veces falta explicar mas a fondo los conceptos en cuestión de programación y algunos ejemplos mas de situaciones reales estarían excelentes  en general un curso introductorio muy recomendable.;Calificación: 4 5 de 5
Machine Learning de A a la Z: R y Python para Data Science;Excelente   encontré mucho mas contenido que los cursos caros presenciales que tome para aprender . En mi carrera Ingeniería Estadística esta materia recién esta creciendo y la verdad me alegro haber encontrado y completar este excelente curso. Ojo que no es que te conviertas automáticamente en un genio de la ciencia de datos pero vaya que te deja con las habilidades suficientes para convertirse en ello. Gracias por el largo viaje   me ha servido demasiado. Saludos;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;Ha sido un curso muy completo  la explicación y aplicación de los modelos me han ayudado mucho este curso es como la columna vertebral del ML.;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;La verdad fue un curso muy claro (me sentí ayudado por mis bases pero la verdad siento que aunque no las hubiera tenido me habría gustado y entendido igual el curso  tal vez un poco mas lento pero no con mucha diferencia la verdad)  conceptos difíciles son muy abstraídos y explicados de una forma dinámica que te permiten entender muy bien el concepto  cosa que ayuda mucho a la hora de sumergirse ya en los conceptos matemáticos mas profundos  pero sin duda el curso vale mucho la pena y sin duda es una buena apertura para abrirse paso por el mundo tan fascinante como el del machine learning y la inteligencia artificial  ahora a seguir con la ruta de aprendizaje;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;El curso es excelente  Juan Gabriel domina los temas muy bien. Su forma de explicar es genial  las clases son muy amenas y el contenido del curso es muy extenso. Sin lugar a dudas un curso altamente recomendable del cual aprenderás mucho.;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;"Estoy matriculada en un Master de Data Science  este curso me ha ayudado y me ayuda a entender mejor los conceptos. Además de tener unos contenidos muy didácticos
Gracias";Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;Ahora que termine el curso  son más que gratificantes para mí todas las horas invertidas  Juan Gabriel es un capo para la enseñanza  y termino el curso sabiendo que no es el último curso que tomaré con él :D  flipas Juan;Calificación: 5 0 de 5
Machine Learning de A a la Z: R y Python para Data Science;Buenísimo curso si quieres tener una base sólida de las técnicas más utilizadas en Machine Learning!;Calificación: 5 0 de 5
Aprende Ciencia de datos desde cero con Python [2021];De entrada parece una buena elección por el contenido del curso  aunque los videos parece que el instructor no se los ha preparado mucho.;Calificación: 3 5 de 5
Aprende Ciencia de datos desde cero con Python [2021];Fue fácil instalar Anaconda con Jupyter  iniciar el Google Colab  ha sido fácil seguir los ejecicios  quizá me gustaría más ejemplos de cada función/instrucción  talvez con un nivel de complejidad bajo  medio y al final un alto  como para dimensionar la utilidad más allá de una mera demostración didáctica.;Calificación: 4 0 de 5
Aprende Ciencia de datos desde cero con Python [2021];El curso estuvo muy bueno. Sin embargo  los archivos y las bases que se usan no se encuentran cargadas y no hay acceso a los links.;Calificación: 4 0 de 5
Aprende Ciencia de datos desde cero con Python [2021];This is an excellent course in my own language. Thanks!;Calificación: 5 0 de 5
Ciencia de datos para todos los publicos;me esta gustando mucho  y la instrucción hasta el momento ha sido muy motivadora;Calificación: 5 0 de 5
Ciencia de datos para todos los publicos;El curso se me hizo facil y he aprendido muchas cosas. Y creo que eso es debido a la manera que Charles enseña  muy despacio  con detalles. Me gusta.;Calificación: 5 0 de 5
Ciencia de datos para todos los publicos;El profesor parece tener mucha experiencia. Me pasa confianza. El contenido es muy util y el ritmo del curso es muy adecuado.;Calificación: 5 0 de 5
Ciencia de datos para todos los publicos;Buen curso para empezar en el mundo de las ciencia de los datos y para conocer el programa de R;Calificación: 4 0 de 5
Ciencia de datos para todos los publicos;Fue un buen curso. Abarca muchas cuestiones sobre el uso de R  en particular el RStudio. Aunque  en la secci'on 8 algunos videos no se enlazaban con el que le segu'ia.;Calificación: 4 5 de 5
Estadística para Ciencia de Datos y Analítica de Datos;Interesante para los que comenzamos con el tema de análisis de datos.;Calificación: 4 0 de 5
Estadística para Ciencia de Datos y Analítica de Datos;En general bien pero para ciertos conceptos como el intervalo de confianza tengo aún dudas.;Calificación: 3 5 de 5
Estadística para Ciencia de Datos y Analítica de Datos;Muy buen curso introductorio a la estadística descriptiva e inferencial;Calificación: 5 0 de 5
